wavelength;0.00 sec;10.00 sec;20.00 sec;30.00 sec;40.00 sec;50.00 sec;60.00 sec;70.00 sec;80.00 sec;90.00 sec;100.00 sec;110.00 sec;120.00 sec;130.00 sec;140.00 sec;150.00 sec;160.00 sec;170.00 sec;180.00 sec;190.00 sec;200.00 sec;210.00 sec;220.00 sec;230.00 sec;240.00 sec;250.00 sec;260.00 sec;270.00 sec;280.00 sec;290.00 sec;300.00 sec;310.00 sec;320.00 sec;330.00 sec;340.00 sec;350.00 sec;360.00 sec;370.00 sec;380.00 sec;390.00 sec;400.00 sec;410.00 sec;420.00 sec;430.00 sec;440.00 sec;450.00 sec;460.00 sec;470.00 sec;480.00 sec;490.00 sec;500.00 sec;510.00 sec;520.00 sec;530.00 sec;540.00 sec;550.00 sec;560.00 sec;570.00 sec;580.00 sec;590.00 sec;600.00 sec
305.500000;0.134136;0.134138;0.133096;0.132460;0.131972;0.130873;0.130646;0.129734;0.129454;0.128672;0.128708;0.127779;0.127308;0.126622;0.126264;0.126065;0.125181;0.124383;0.124369;0.123507;0.123062;0.122525;0.121812;0.121775;0.121244;0.120790;0.120426;0.119876;0.119288;0.118678;0.118894;0.118409;0.118198;0.117571;0.117237;0.117173;0.116484;0.116259;0.115825;0.115464;0.115163;0.114613;0.114657;0.114322;0.113832;0.113640;0.113115;0.112850;0.112785;0.112573;0.112211;0.111914;0.112283;0.111723;0.111506;0.110897;0.110725;0.110672;0.110437;0.110262;0.109629
306.000000;0.136539;0.136463;0.135578;0.134911;0.134530;0.133267;0.133129;0.132173;0.131761;0.131146;0.131074;0.130036;0.129653;0.128824;0.129044;0.128518;0.127475;0.126888;0.126201;0.125978;0.125583;0.125224;0.124327;0.124359;0.123542;0.123304;0.122786;0.122147;0.121605;0.121362;0.121430;0.121043;0.120505;0.119854;0.119912;0.119357;0.118722;0.118464;0.118549;0.117768;0.117994;0.117073;0.116646;0.116642;0.116345;0.116101;0.115420;0.114958;0.115259;0.114978;0.114623;0.114200;0.114526;0.114309;0.113850;0.113612;0.113251;0.113080;0.112624;0.112582;0.111936
306.500000;0.138758;0.138656;0.137821;0.136934;0.136280;0.135790;0.135188;0.134169;0.133868;0.133324;0.133220;0.132222;0.131969;0.130902;0.130896;0.130336;0.129515;0.128969;0.128592;0.128051;0.127750;0.127414;0.126511;0.126602;0.125897;0.125171;0.124725;0.124343;0.123790;0.123759;0.123346;0.122961;0.122646;0.121902;0.122151;0.121512;0.120739;0.120524;0.120308;0.119684;0.119870;0.119386;0.119013;0.118741;0.118534;0.118174;0.117732;0.117282;0.117204;0.117269;0.116930;0.116215;0.116418;0.116396;0.115721;0.115441;0.115327;0.114928;0.114733;0.114604;0.113928
307.000000;0.141019;0.140885;0.140016;0.138994;0.138169;0.138115;0.137204;0.136406;0.136021;0.135509;0.135344;0.134475;0.134326;0.133187;0.132654;0.132354;0.131764;0.131062;0.131178;0.130196;0.129992;0.129314;0.128690;0.128903;0.128314;0.127246;0.126887;0.126779;0.126256;0.125937;0.125435;0.124987;0.124858;0.124099;0.124179;0.123796;0.123055;0.122788;0.122152;0.121828;0.121705;0.121665;0.121646;0.121006;0.120697;0.120430;0.120175;0.119725;0.119317;0.119551;0.119216;0.118475;0.118501;0.118556;0.117818;0.117406;0.117391;0.117060;0.117015;0.116835;0.116249
307.500000;0.143467;0.143243;0.142391;0.141469;0.140929;0.140105;0.139567;0.139267;0.138416;0.138024;0.137702;0.136876;0.136724;0.135769;0.135163;0.135170;0.134420;0.133565;0.133478;0.132788;0.132643;0.131349;0.131161;0.131578;0.130748;0.130125;0.129696;0.129552;0.129123;0.128140;0.128242;0.127738;0.127323;0.126691;0.126387;0.126209;0.125893;0.125398;0.124958;0.124591;0.124374;0.124051;0.124221;0.123653;0.123122;0.123188;0.122755;0.122113;0.122070;0.121902;0.121572;0.121209;0.121142;0.121251;0.120588;0.120301;0.119844;0.119984;0.119527;0.119567;0.119222
308.000000;0.145939;0.145660;0.145086;0.143990;0.143498;0.142472;0.142070;0.141749;0.141002;0.140619;0.140340;0.139357;0.139033;0.138161;0.137928;0.137811;0.136742;0.136199;0.135859;0.135384;0.135234;0.133817;0.133642;0.134040;0.133071;0.132791;0.132476;0.131971;0.131531;0.130569;0.130840;0.130353;0.129904;0.129315;0.128937;0.128680;0.128421;0.127987;0.127700;0.127194;0.127097;0.126537;0.126604;0.126153;0.125612;0.125609;0.125249;0.124586;0.124685;0.124196;0.124092;0.123677;0.123891;0.123768;0.123182;0.122995;0.122414;0.122552;0.121962;0.122217;0.121834
308.500000;0.148354;0.148153;0.147875;0.146474;0.145763;0.145309;0.144671;0.143825;0.143663;0.143154;0.142983;0.141894;0.141438;0.140394;0.140567;0.140095;0.138825;0.138791;0.138488;0.137872;0.137670;0.136616;0.136174;0.136233;0.135459;0.135097;0.134959;0.134113;0.133578;0.133307;0.133009;0.132680;0.132491;0.131864;0.131705;0.131249;0.130642;0.130486;0.130108;0.129551;0.129576;0.129150;0.128947;0.128464;0.128160;0.127713;0.127742;0.127171;0.127061;0.126586;0.126739;0.125887;0.126507;0.126051;0.125531;0.125262;0.125053;0.124656;0.124398;0.124632;0.124031
309.000000;0.150761;0.150805;0.150255;0.149164;0.148620;0.148018;0.147495;0.146477;0.146262;0.145677;0.145165;0.144516;0.144338;0.143003;0.143024;0.142732;0.141574;0.141359;0.141195;0.140509;0.140262;0.139317;0.139081;0.138684;0.138282;0.137832;0.137414;0.136785;0.136275;0.136265;0.135385;0.135351;0.135044;0.134528;0.134343;0.134008;0.133390;0.133137;0.132817;0.132303;0.132174;0.131928;0.131581;0.131038;0.130954;0.130387;0.130564;0.129746;0.129824;0.129428;0.129346;0.128594;0.129064;0.128742;0.128380;0.127921;0.127937;0.127308;0.127235;0.127179;0.126743
309.500000;0.153232;0.153334;0.152364;0.151759;0.151400;0.150407;0.150074;0.149349;0.148782;0.148221;0.147256;0.147151;0.147208;0.145776;0.145375;0.145429;0.144610;0.143875;0.143730;0.142959;0.142757;0.141917;0.141773;0.141344;0.141014;0.140437;0.139908;0.139613;0.139153;0.138888;0.138078;0.137912;0.137576;0.137064;0.136825;0.136563;0.136252;0.135743;0.135447;0.135110;0.134756;0.134610;0.134205;0.133615;0.133662;0.133332;0.133255;0.132331;0.132586;0.132275;0.131753;0.131520;0.131519;0.131497;0.131233;0.130625;0.130593;0.130289;0.130008;0.129857;0.129611
310.000000;0.155807;0.155548;0.154605;0.154001;0.153327;0.152632;0.152109;0.151799;0.151242;0.150810;0.149781;0.149680;0.149460;0.148347;0.147780;0.147750;0.147250;0.146326;0.145994;0.144994;0.144928;0.144514;0.143767;0.143944;0.143169;0.142343;0.142449;0.142012;0.141511;0.140847;0.140887;0.139941;0.140125;0.139274;0.139287;0.138691;0.138607;0.138105;0.137569;0.137503;0.137120;0.136997;0.136539;0.135918;0.136007;0.135966;0.135401;0.134979;0.134864;0.134659;0.134014;0.134160;0.133884;0.133852;0.133493;0.132912;0.132672;0.133020;0.132269;0.132517;0.132040
310.500000;0.158380;0.157985;0.157234;0.156490;0.155427;0.155239;0.154544;0.154182;0.153582;0.153455;0.152571;0.151944;0.151540;0.150890;0.150453;0.150204;0.149669;0.148807;0.148381;0.147474;0.147398;0.146867;0.146103;0.146354;0.145571;0.144758;0.145150;0.144375;0.143972;0.143049;0.143442;0.142579;0.142722;0.141638;0.141856;0.141278;0.140921;0.140614;0.139987;0.139948;0.139557;0.139460;0.139176;0.138573;0.138538;0.138511;0.137758;0.137614;0.137278;0.137113;0.136745;0.136729;0.136474;0.136321;0.135959;0.135567;0.135040;0.135557;0.134758;0.135084;0.134508
311.000000;0.160918;0.160708;0.160070;0.159339;0.158170;0.158216;0.157595;0.156727;0.155930;0.156096;0.155420;0.154177;0.153852;0.153462;0.153340;0.152978;0.152136;0.151350;0.151061;0.150640;0.150297;0.149120;0.149074;0.148738;0.148489;0.147953;0.147932;0.146989;0.146828;0.145875;0.145794;0.145927;0.145344;0.144415;0.144596;0.144411;0.143565;0.143378;0.142956;0.142709;0.142272;0.142165;0.142208;0.141648;0.141424;0.141108;0.140627;0.140308;0.140103;0.139937;0.139895;0.139399;0.139325;0.139164;0.138912;0.138743;0.137992;0.138072;0.137683;0.137609;0.137259
311.500000;0.163516;0.163098;0.162496;0.161923;0.160936;0.160822;0.160342;0.159297;0.158628;0.158617;0.158241;0.157038;0.156485;0.155885;0.156079;0.155667;0.154819;0.153903;0.153816;0.153721;0.153008;0.151906;0.151765;0.151530;0.151242;0.150714;0.150496;0.149768;0.149667;0.148791;0.148511;0.148562;0.147925;0.147407;0.147479;0.147033;0.146519;0.146051;0.145812;0.145569;0.145225;0.144905;0.144955;0.144384;0.144209;0.143645;0.143496;0.143315;0.142953;0.142903;0.142535;0.142123;0.142095;0.142093;0.141707;0.141588;0.140864;0.140721;0.140375;0.140284;0.140008
312.000000;0.166055;0.165421;0.164767;0.164384;0.163502;0.163080;0.162737;0.161860;0.161441;0.161079;0.160869;0.160130;0.159199;0.158252;0.158592;0.158138;0.157592;0.156460;0.156498;0.156251;0.155557;0.154901;0.154206;0.154280;0.153794;0.153121;0.152858;0.152449;0.152243;0.151611;0.151350;0.150679;0.150476;0.150235;0.150159;0.149344;0.149438;0.148623;0.148531;0.148215;0.147994;0.147570;0.147384;0.146907;0.146833;0.146170;0.146170;0.146244;0.145619;0.145729;0.144829;0.144793;0.144720;0.144830;0.144261;0.144078;0.143475;0.143384;0.142891;0.143093;0.142598
312.500000;0.168388;0.168222;0.167450;0.167104;0.165970;0.165438;0.165199;0.164463;0.163980;0.163612;0.163206;0.162709;0.161733;0.160788;0.161017;0.160529;0.160215;0.159071;0.159070;0.158225;0.158257;0.157476;0.156894;0.156402;0.156430;0.155814;0.155254;0.154843;0.154543;0.154379;0.153836;0.153207;0.153072;0.152629;0.152391;0.152060;0.151986;0.151267;0.151364;0.150506;0.150256;0.150149;0.149844;0.149715;0.149469;0.148835;0.148720;0.148598;0.148142;0.148263;0.147447;0.147333;0.147338;0.147270;0.146811;0.146610;0.146003;0.145919;0.145626;0.145923;0.145077
313.000000;0.170782;0.171077;0.170328;0.169594;0.168655;0.168196;0.167875;0.167169;0.166596;0.166258;0.165662;0.165140;0.164440;0.163586;0.163628;0.163330;0.162694;0.161915;0.161737;0.160615;0.160962;0.160063;0.159835;0.158830;0.159088;0.158492;0.158045;0.157441;0.156995;0.157104;0.156504;0.156080;0.155896;0.155130;0.155050;0.154915;0.154567;0.154064;0.154046;0.153145;0.152915;0.152775;0.152612;0.152648;0.152236;0.151810;0.151427;0.150941;0.151058;0.150933;0.150466;0.149905;0.150204;0.149914;0.149448;0.149209;0.148813;0.148728;0.148522;0.148781;0.147910
313.500000;0.173379;0.173654;0.173086;0.171681;0.171579;0.171220;0.170706;0.169916;0.169447;0.168943;0.168458;0.167761;0.167449;0.166560;0.166421;0.166546;0.165204;0.164947;0.164562;0.163810;0.163619;0.162944;0.162785;0.162042;0.161703;0.160986;0.161200;0.160427;0.159838;0.159792;0.159587;0.159042;0.158925;0.158020;0.158395;0.157648;0.157423;0.156936;0.156538;0.156364;0.156236;0.155517;0.155603;0.155448;0.155088;0.155028;0.154365;0.153651;0.154351;0.153890;0.153615;0.152650;0.153315;0.152940;0.152206;0.151898;0.151935;0.151882;0.151435;0.151675;0.151132
314.000000;0.175974;0.176169;0.175595;0.174030;0.174235;0.173796;0.173439;0.172458;0.172106;0.171484;0.171317;0.170435;0.170298;0.169398;0.168933;0.169312;0.168075;0.167744;0.167305;0.166907;0.166467;0.165751;0.165333;0.165196;0.164344;0.163706;0.164036;0.163265;0.162830;0.162465;0.162457;0.161947;0.161786;0.160855;0.161310;0.160403;0.160260;0.159616;0.159331;0.159337;0.159044;0.158298;0.158225;0.157987;0.157762;0.158060;0.157219;0.156410;0.156996;0.156644;0.156356;0.155570;0.156240;0.155794;0.155081;0.154822;0.154828;0.154740;0.154267;0.154565;0.153964
314.500000;0.178604;0.178828;0.178158;0.176913;0.176759;0.176158;0.176142;0.174975;0.174719;0.174077;0.174133;0.173121;0.173003;0.172087;0.171406;0.171723;0.171144;0.170409;0.170014;0.169666;0.169315;0.168434;0.167701;0.167989;0.167162;0.166725;0.166627;0.166032;0.165762;0.165270;0.165074;0.164813;0.164493;0.163554;0.163755;0.163292;0.163062;0.162336;0.162324;0.162006;0.161430;0.161207;0.160765;0.160504;0.160513;0.160816;0.160013;0.159330;0.159224;0.159335;0.158862;0.158593;0.158902;0.158533;0.158034;0.157899;0.157491;0.157315;0.157124;0.157379;0.156526
315.000000;0.181455;0.181716;0.181186;0.180159;0.179642;0.179043;0.179038;0.177844;0.177719;0.177078;0.176931;0.175877;0.175872;0.174805;0.174428;0.174471;0.173983;0.173310;0.172898;0.172383;0.171811;0.171180;0.170454;0.170614;0.170265;0.169825;0.169491;0.169131;0.168527;0.168337;0.167811;0.167722;0.167289;0.166314;0.166434;0.166304;0.165985;0.165512;0.165069;0.164848;0.164299;0.164368;0.163930;0.163391;0.163775;0.163456;0.162974;0.162693;0.162015;0.162430;0.161705;0.161598;0.161517;0.161563;0.160995;0.160895;0.160296;0.160059;0.160166;0.160065;0.159488
315.500000;0.184471;0.184493;0.184068;0.183124;0.182587;0.181975;0.181840;0.180774;0.180660;0.180161;0.179593;0.178738;0.178729;0.177516;0.177542;0.177361;0.176753;0.176078;0.175798;0.175116;0.174540;0.173991;0.173423;0.173305;0.173294;0.172750;0.172342;0.172051;0.171247;0.171207;0.170658;0.170447;0.170012;0.169156;0.169279;0.169041;0.168804;0.168570;0.167765;0.167805;0.167405;0.167368;0.167073;0.166467;0.166896;0.165957;0.165930;0.165765;0.165074;0.165458;0.164695;0.164452;0.164297;0.164538;0.163854;0.163743;0.163231;0.162916;0.163079;0.162766;0.162621
316.000000;0.187527;0.187065;0.186467;0.185555;0.185336;0.184558;0.184360;0.183523;0.183268;0.183012;0.182141;0.181702;0.181435;0.180270;0.180341;0.180156;0.179604;0.178532;0.178558;0.177900;0.177832;0.176863;0.176377;0.176205;0.176028;0.175408;0.174975;0.174554;0.174097;0.173687;0.173578;0.172968;0.172646;0.172066;0.172146;0.171433;0.171464;0.171108;0.170647;0.170696;0.170342;0.170011;0.169730;0.169504;0.169458;0.168499;0.168739;0.168194;0.168005;0.168117;0.167584;0.167114;0.167345;0.167242;0.166614;0.166519;0.166151;0.165799;0.165746;0.165632;0.165609
316.500000;0.190500;0.190097;0.189270;0.188304;0.188237;0.187360;0.186948;0.186377;0.186187;0.185795;0.184976;0.184695;0.184243;0.183396;0.183217;0.183103;0.182289;0.181362;0.181279;0.180862;0.180876;0.179887;0.179417;0.179235;0.178841;0.178064;0.177884;0.177539;0.177163;0.176507;0.176719;0.175872;0.175718;0.175080;0.175233;0.174321;0.174490;0.173729;0.173586;0.173460;0.173167;0.172902;0.172708;0.172552;0.172238;0.171754;0.171579;0.171070;0.171061;0.171063;0.170515;0.169732;0.170533;0.170219;0.169527;0.169481;0.168902;0.168873;0.168743;0.168687;0.168554
317.000000;0.193330;0.193431;0.192548;0.191582;0.191267;0.190448;0.189836;0.189371;0.189408;0.188629;0.188131;0.187695;0.187172;0.186682;0.186208;0.186228;0.184997;0.184572;0.184061;0.183907;0.183599;0.182979;0.182446;0.182289;0.181807;0.180918;0.181016;0.180891;0.180236;0.179729;0.179855;0.179178;0.179028;0.178236;0.178340;0.177688;0.177757;0.176654;0.176580;0.176221;0.176048;0.176127;0.176025;0.175571;0.175430;0.175355;0.174474;0.174438;0.174229;0.174276;0.173475;0.172589;0.173690;0.173402;0.172671;0.172575;0.171693;0.172057;0.172029;0.171818;0.171493
317.500000;0.196021;0.196211;0.195553;0.194872;0.194061;0.193360;0.193020;0.192274;0.192297;0.191511;0.191265;0.190702;0.190018;0.189486;0.188981;0.189267;0.188213;0.187515;0.186969;0.186765;0.186631;0.185889;0.185210;0.185271;0.184686;0.184007;0.183840;0.183600;0.182937;0.182756;0.182508;0.182327;0.181789;0.181516;0.180979;0.180722;0.180583;0.179647;0.179740;0.179203;0.179147;0.179233;0.178930;0.178439;0.178557;0.178124;0.177312;0.177347;0.177216;0.177087;0.176302;0.175950;0.176657;0.176195;0.175893;0.175495;0.174932;0.175051;0.175000;0.174826;0.174374
318.000000;0.198633;0.198736;0.198158;0.197682;0.196745;0.196008;0.196065;0.195096;0.194906;0.194288;0.194187;0.193491;0.192786;0.191986;0.191585;0.191857;0.191238;0.190183;0.189989;0.189417;0.189616;0.188481;0.187958;0.188122;0.187508;0.186977;0.186605;0.186065;0.185611;0.185513;0.185076;0.184991;0.184310;0.184466;0.183560;0.183482;0.183179;0.182654;0.182763;0.182196;0.182173;0.182027;0.181495;0.181250;0.181352;0.180446;0.180249;0.179942;0.179992;0.179601;0.179095;0.179206;0.179391;0.178960;0.178803;0.178317;0.177994;0.177848;0.177731;0.177661;0.177267
318.500000;0.201279;0.201522;0.200549;0.199914;0.199535;0.198503;0.198626;0.197881;0.197508;0.196884;0.196847;0.195969;0.195592;0.194594;0.194206;0.193966;0.193492;0.192849;0.193016;0.192010;0.192092;0.190867;0.190927;0.190842;0.190346;0.189583;0.189609;0.188947;0.188644;0.188157;0.188021;0.187261;0.187166;0.186855;0.186553;0.186285;0.185981;0.185670;0.185429;0.184991;0.184840;0.184556;0.184101;0.184113;0.183859;0.183124;0.183361;0.182692;0.182684;0.182256;0.182004;0.181815;0.181992;0.182115;0.181240;0.181195;0.180391;0.180581;0.180513;0.180395;0.180212
319.000000;0.204135;0.204317;0.202980;0.202455;0.202305;0.201047;0.201092;0.200467;0.200147;0.199568;0.199396;0.198655;0.198572;0.197378;0.196925;0.196551;0.196055;0.195756;0.195787;0.194819;0.194465;0.193675;0.193738;0.193542;0.193068;0.192313;0.192376;0.191968;0.191679;0.190828;0.190968;0.190033;0.190340;0.189539;0.189555;0.189117;0.188963;0.188586;0.188187;0.187883;0.187396;0.187183;0.186958;0.186917;0.186692;0.186246;0.186205;0.185624;0.185511;0.185465;0.184998;0.184422;0.184799;0.185102;0.183920;0.184042;0.183177;0.183399;0.183412;0.183254;0.183018
319.500000;0.207073;0.206952;0.205627;0.205428;0.204921;0.203811;0.203787;0.202934;0.202799;0.202416;0.201999;0.201589;0.201521;0.200185;0.199771;0.199823;0.199207;0.198774;0.198325;0.197826;0.197108;0.196874;0.196307;0.196310;0.195709;0.195318;0.194877;0.194875;0.194495;0.193648;0.193725;0.193311;0.193468;0.192733;0.192362;0.191923;0.191872;0.191333;0.191163;0.190854;0.190096;0.190067;0.190027;0.189610;0.189851;0.189545;0.188742;0.188631;0.188528;0.188901;0.188045;0.187424;0.187879;0.187775;0.187018;0.186875;0.186569;0.186295;0.186327;0.186298;0.185763
320.000000;0.209655;0.209524;0.208522;0.207964;0.207348;0.206872;0.206769;0.205654;0.205424;0.205216;0.204775;0.204196;0.203936;0.202730;0.202721;0.202939;0.202029;0.201420;0.200991;0.200669;0.200129;0.199637;0.198994;0.199183;0.198521;0.198217;0.197705;0.197645;0.197186;0.196681;0.196478;0.196002;0.195992;0.195721;0.195181;0.194682;0.194363;0.193945;0.193988;0.193495;0.193073;0.193064;0.193019;0.192269;0.192586;0.192525;0.191487;0.191556;0.191584;0.191512;0.191138;0.190650;0.190949;0.190626;0.189951;0.189855;0.189586;0.189108;0.189041;0.189353;0.188824
320.500000;0.211969;0.212114;0.211395;0.210370;0.209792;0.209868;0.209648;0.208490;0.208086;0.207820;0.207533;0.206596;0.206243;0.205263;0.205580;0.205514;0.204448;0.203918;0.203640;0.203263;0.203109;0.202072;0.201775;0.202072;0.201404;0.200822;0.200632;0.200290;0.199791;0.199613;0.199195;0.198383;0.198227;0.198339;0.198003;0.197401;0.196892;0.196623;0.196588;0.196041;0.196164;0.195987;0.195747;0.195070;0.195117;0.195196;0.194390;0.194341;0.194510;0.193732;0.194055;0.193690;0.193878;0.193526;0.192732;0.192815;0.192325;0.191966;0.191665;0.192194;0.191809
321.000000;0.214337;0.214714;0.213943;0.213246;0.212418;0.212375;0.212001;0.211139;0.210818;0.210221;0.210004;0.209152;0.209042;0.208079;0.208136;0.207629;0.206841;0.206651;0.206043;0.205717;0.205584;0.204668;0.204434;0.204794;0.204134;0.203179;0.203176;0.202830;0.202325;0.202124;0.201735;0.201193;0.200761;0.200773;0.200712;0.200093;0.199991;0.199535;0.199074;0.198908;0.199088;0.198693;0.198218;0.198110;0.197964;0.197775;0.197165;0.196991;0.197173;0.196478;0.196584;0.196211;0.196605;0.196138;0.195581;0.195506;0.195273;0.195001;0.194423;0.194690;0.194195
321.500000;0.216869;0.217064;0.216333;0.215873;0.214817;0.214606;0.214119;0.213724;0.213357;0.212767;0.212259;0.211679;0.211745;0.210607;0.210465;0.210030;0.209409;0.209174;0.208705;0.208248;0.207910;0.207358;0.206879;0.207089;0.206742;0.205740;0.205612;0.205266;0.204880;0.204632;0.204018;0.204057;0.203449;0.203282;0.203290;0.202758;0.202931;0.202405;0.201605;0.201850;0.201711;0.201251;0.200894;0.201035;0.200756;0.200238;0.199840;0.199537;0.199572;0.199423;0.198965;0.198559;0.199010;0.198665;0.198241;0.198045;0.198076;0.197782;0.197299;0.197127;0.196530
322.000000;0.219490;0.219101;0.218609;0.217907;0.216930;0.216775;0.216371;0.216221;0.215618;0.215466;0.214494;0.214063;0.214010;0.212761;0.212768;0.212865;0.212065;0.211309;0.211617;0.210816;0.210413;0.209881;0.209187;0.209024;0.209247;0.208575;0.208122;0.207604;0.207437;0.207255;0.206250;0.206631;0.206102;0.205874;0.205778;0.205342;0.205236;0.204995;0.204223;0.204557;0.204085;0.203743;0.203828;0.203567;0.203305;0.202694;0.202417;0.202008;0.201897;0.202118;0.201447;0.201042;0.201289;0.201291;0.200706;0.200552;0.200539;0.200151;0.200174;0.199691;0.199253
322.500000;0.221931;0.221156;0.220533;0.219996;0.219389;0.218894;0.218947;0.218293;0.217885;0.217751;0.216956;0.216480;0.216269;0.215413;0.215315;0.215224;0.214390;0.213548;0.213842;0.213013;0.213076;0.211930;0.211648;0.211183;0.211583;0.211078;0.210519;0.209880;0.209814;0.209483;0.208980;0.209019;0.208710;0.208213;0.208272;0.207750;0.207291;0.207306;0.206793;0.206884;0.206489;0.206205;0.206352;0.205744;0.205980;0.205498;0.204797;0.204438;0.204545;0.204416;0.204128;0.203673;0.204081;0.204000;0.203471;0.203041;0.202980;0.202552;0.202871;0.202295;0.202252
323.000000;0.224201;0.223510;0.222597;0.222342;0.222124;0.221127;0.221525;0.220290;0.220284;0.219913;0.219560;0.219023;0.218657;0.218347;0.218045;0.217271;0.216640;0.216102;0.215769;0.215316;0.215736;0.214013;0.214348;0.213926;0.213943;0.213350;0.213018;0.212376;0.212199;0.211782;0.212006;0.211488;0.211241;0.210640;0.210913;0.210296;0.209833;0.209730;0.209454;0.209232;0.209072;0.208776;0.208647;0.208052;0.208668;0.208369;0.207343;0.207115;0.207456;0.206804;0.206981;0.206462;0.207140;0.206844;0.206397;0.205674;0.205651;0.205308;0.205433;0.205062;0.205224
323.500000;0.226444;0.226206;0.225446;0.224760;0.224593;0.223637;0.223597;0.222808;0.222764;0.222567;0.222010;0.221640;0.221052;0.220743;0.220643;0.219747;0.219331;0.218843;0.218383;0.218433;0.218177;0.216868;0.217144;0.217175;0.216565;0.215855;0.215916;0.215328;0.214876;0.214906;0.214678;0.214213;0.213668;0.213677;0.213738;0.213331;0.213337;0.212669;0.212372;0.212098;0.211810;0.211550;0.211297;0.210976;0.211005;0.210754;0.210451;0.210262;0.210247;0.209866;0.209838;0.209362;0.209774;0.209797;0.208997;0.208582;0.208581;0.208454;0.208003;0.208104;0.207847
324.000000;0.228547;0.228513;0.228036;0.227039;0.226555;0.226083;0.225497;0.225306;0.225124;0.224982;0.224209;0.224028;0.223320;0.222833;0.222785;0.222357;0.221937;0.221242;0.220991;0.221221;0.220371;0.219718;0.219584;0.219753;0.219082;0.218311;0.218554;0.218018;0.217371;0.217683;0.216916;0.216614;0.216170;0.216466;0.216252;0.216082;0.216210;0.215402;0.214964;0.214731;0.214425;0.214146;0.213887;0.213690;0.213232;0.213019;0.213174;0.213077;0.212656;0.212706;0.212308;0.212067;0.212286;0.212251;0.211464;0.211272;0.211228;0.211288;0.210483;0.210814;0.210313
324.500000;0.230490;0.230201;0.229756;0.229131;0.228270;0.228244;0.227630;0.227377;0.227261;0.226750;0.226244;0.226107;0.225491;0.224970;0.224570;0.224787;0.224070;0.223177;0.223060;0.222968;0.222534;0.221963;0.221592;0.221291;0.221299;0.220550;0.220613;0.220082;0.219458;0.219410;0.219050;0.218560;0.218805;0.218504;0.218293;0.218071;0.217654;0.217524;0.217008;0.216766;0.216804;0.216373;0.216177;0.215762;0.215629;0.215570;0.215116;0.215176;0.214773;0.214828;0.214428;0.214421;0.214979;0.214155;0.214013;0.213547;0.213457;0.213451;0.212888;0.213015;0.212839
325.000000;0.232538;0.232353;0.231714;0.231269;0.230672;0.230385;0.230004;0.229460;0.229309;0.228783;0.228403;0.228312;0.227852;0.227112;0.226833;0.227216;0.226149;0.225455;0.225250;0.224766;0.225140;0.224169;0.223902;0.223473;0.223626;0.222969;0.222881;0.222316;0.221758;0.221309;0.221772;0.221098;0.221251;0.220689;0.220559;0.219970;0.219472;0.219806;0.219325;0.219181;0.219248;0.218624;0.218752;0.218179;0.218176;0.218308;0.217592;0.217488;0.217221;0.217249;0.217086;0.216678;0.217563;0.216735;0.216499;0.216048;0.216147;0.215602;0.215522;0.215666;0.215370
325.500000;0.234750;0.234901;0.234088;0.233496;0.233385;0.232605;0.232374;0.231671;0.231328;0.231207;0.230677;0.230587;0.230283;0.229298;0.229502;0.229567;0.228408;0.227956;0.227619;0.226972;0.227801;0.226463;0.226406;0.226339;0.225981;0.225432;0.225310;0.224842;0.224405;0.223778;0.224645;0.224031;0.223424;0.223161;0.222958;0.222187;0.222085;0.222359;0.221908;0.221821;0.221632;0.221018;0.221388;0.221008;0.220832;0.220900;0.220615;0.220116;0.219993;0.219968;0.219992;0.219054;0.219775;0.219831;0.218950;0.218746;0.219073;0.217977;0.218199;0.218590;0.217848
326.000000;0.236981;0.236883;0.236229;0.235647;0.235175;0.234836;0.234413;0.233807;0.233328;0.233433;0.232851;0.232532;0.232384;0.231615;0.231777;0.231577;0.230804;0.229904;0.229713;0.229213;0.229612;0.228571;0.228375;0.228568;0.227965;0.227455;0.227229;0.227188;0.227052;0.226354;0.226532;0.226219;0.225507;0.225407;0.224860;0.224723;0.224597;0.224709;0.224117;0.223732;0.223589;0.223418;0.223351;0.223499;0.223546;0.223019;0.223108;0.222453;0.222552;0.222154;0.222041;0.221640;0.221575;0.222221;0.221530;0.221091;0.221235;0.220412;0.220437;0.220767;0.220251
326.500000;0.239011;0.238575;0.238174;0.237410;0.236772;0.237015;0.236286;0.235848;0.235414;0.235305;0.234980;0.234402;0.234239;0.233710;0.233548;0.233362;0.232969;0.231822;0.231731;0.231436;0.231140;0.230595;0.230082;0.230318;0.230061;0.229433;0.229138;0.229393;0.229336;0.228732;0.228108;0.227938;0.227701;0.227589;0.226926;0.227085;0.226818;0.226834;0.226265;0.225727;0.225625;0.225808;0.225378;0.225478;0.225989;0.225164;0.225144;0.224557;0.224648;0.224093;0.223780;0.224092;0.223640;0.224201;0.223915;0.223260;0.223199;0.223019;0.222550;0.222598;0.222521
