wavelength;0.00 sec;10.00 sec;20.00 sec;30.00 sec;40.00 sec;50.00 sec;60.00 sec;70.00 sec;80.00 sec;90.00 sec;100.00 sec;110.00 sec;120.00 sec;130.00 sec;140.00 sec;150.00 sec;160.00 sec;170.00 sec;180.00 sec;190.00 sec;200.00 sec;210.00 sec;220.00 sec;230.00 sec;240.00 sec;250.00 sec;260.00 sec;270.00 sec;280.00 sec;290.00 sec;300.00 sec;310.00 sec;320.00 sec;330.00 sec;340.00 sec;350.00 sec;360.00 sec;370.00 sec;380.00 sec;390.00 sec;400.00 sec;410.00 sec;420.00 sec;430.00 sec;440.00 sec;450.00 sec;460.00 sec;470.00 sec;480.00 sec;490.00 sec;500.00 sec;510.00 sec;520.00 sec;530.00 sec;540.00 sec;550.00 sec;560.00 sec;570.00 sec;580.00 sec;590.00 sec;600.00 sec;610.00 sec;620.00 sec;630.00 sec;640.00 sec;650.00 sec;660.00 sec;670.00 sec;680.00 sec;690.00 sec;700.00 sec;710.00 sec;720.00 sec;730.00 sec;740.00 sec;750.00 sec;760.00 sec;770.00 sec;780.00 sec;790.00 sec;800.00 sec;810.00 sec;820.00 sec;830.00 sec;840.00 sec;850.00 sec;860.00 sec;870.00 sec;880.00 sec;890.00 sec;900.00 sec;910.00 sec;920.00 sec;930.00 sec;940.00 sec;950.00 sec;960.00 sec;970.00 sec;980.00 sec;990.00 sec;1000.00 sec;1010.00 sec;1020.00 sec;1030.00 sec;1040.00 sec;1050.00 sec;1060.00 sec;1070.00 sec;1080.00 sec;1090.00 sec;1100.00 sec;1110.00 sec;1120.00 sec;1130.00 sec;1140.00 sec;1150.00 sec;1160.00 sec;1170.00 sec;1180.00 sec;1190.00 sec;1200.00 sec;1210.00 sec;1220.00 sec;1230.00 sec;1240.00 sec;1250.00 sec;1260.00 sec;1270.00 sec;1280.00 sec;1290.00 sec;1300.00 sec;1310.00 sec;1320.00 sec;1330.00 sec;1340.00 sec;1350.00 sec;1360.00 sec;1370.00 sec;1380.00 sec;1390.00 sec;1400.00 sec;1410.00 sec;1420.00 sec;1430.00 sec;1440.00 sec;1450.00 sec;1460.00 sec;1470.00 sec;1480.00 sec;1490.00 sec;1500.00 sec;1510.00 sec;1520.00 sec;1530.00 sec;1540.00 sec;1550.00 sec;1560.00 sec;1570.00 sec;1580.00 sec;1590.00 sec;1600.00 sec;1610.00 sec;1620.00 sec;1630.00 sec;1640.00 sec;1650.00 sec;1660.00 sec;1670.00 sec;1680.00 sec;1690.00 sec;1700.00 sec;1710.00 sec;1720.00 sec;1730.00 sec;1740.00 sec;1750.00 sec;1760.00 sec;1770.00 sec;1780.00 sec;1790.00 sec;1800.00 sec
375.500000;0.072673;0.074930;0.076815;0.079035;0.081273;0.082868;0.083780;0.085012;0.087214;0.087967;0.088806;0.090272;0.090499;0.091993;0.092179;0.092666;0.093391;0.093621;0.094544;0.094432;0.094350;0.095643;0.095404;0.095683;0.095972;0.096164;0.096535;0.096495;0.096500;0.096535;0.097255;0.096895;0.097128;0.097645;0.097581;0.097924;0.098019;0.097254;0.097425;0.097591;0.097584;0.097571;0.097231;0.098024;0.098208;0.097963;0.097912;0.098818;0.098473;0.097876;0.098370;0.099394;0.097927;0.099074;0.099100;0.099281;0.099577;0.099540;0.099933;0.100290;0.100351;0.100947;0.100918;0.101360;0.101904;0.101777;0.101751;0.101830;0.102178;0.101858;0.102129;0.102639;0.102355;0.102325;0.102451;0.102988;0.103277;0.102451;0.103097;0.102975;0.102858;0.103080;0.103615;0.103628;0.103886;0.102710;0.103819;0.103775;0.103590;0.103742;0.104257;0.104730;0.104712;0.104183;0.104539;0.104005;0.103905;0.103968;0.104214;0.104869;0.104576;0.104103;0.104622;0.104711;0.104568;0.104671;0.104276;0.105225;0.104177;0.104750;0.104863;0.104815;0.104182;0.104426;0.105267;0.105191;0.104554;0.105228;0.104566;0.105224;0.105671;0.105208;0.105261;0.104988;0.105297;0.105246;0.105424;0.105523;0.105659;0.105387;0.105504;0.105827;0.105127;0.104983;0.105458;0.105531;0.105711;0.105143;0.105748;0.105245;0.105476;0.105412;0.105788;0.105640;0.106181;0.105712;0.105686;0.105876;0.104856;0.105987;0.105497;0.105053;0.105875;0.105728;0.105657;0.105655;0.105819;0.105538;0.106384;0.105542;0.105796;0.105891;0.105889;0.105771;0.105548;0.105654;0.105920;0.106188;0.105835;0.106074;0.105996;0.106010;0.106240;0.106069;0.106420;0.106182;0.105675;0.105749;0.106123;0.105346;0.106433
376.000000;0.071170;0.073325;0.075472;0.077376;0.079032;0.080853;0.081730;0.083168;0.085261;0.085742;0.086806;0.088361;0.088517;0.089778;0.089843;0.090601;0.091020;0.091607;0.092031;0.092822;0.092379;0.093193;0.092997;0.093457;0.093562;0.094145;0.094593;0.094044;0.093936;0.094297;0.094857;0.094671;0.094337;0.095533;0.094916;0.095223;0.095439;0.095257;0.095323;0.095124;0.095212;0.095536;0.095147;0.095971;0.096281;0.095250;0.095369;0.096643;0.095583;0.095999;0.096416;0.096726;0.095630;0.096321;0.096760;0.097086;0.097236;0.097097;0.097235;0.097739;0.098072;0.098312;0.098443;0.098591;0.099334;0.099078;0.099638;0.099500;0.099642;0.099755;0.100084;0.100171;0.099361;0.100267;0.100393;0.100534;0.100756;0.100037;0.100432;0.100826;0.100493;0.100836;0.100966;0.101111;0.100650;0.100879;0.101353;0.101026;0.101168;0.101483;0.101987;0.101833;0.102027;0.101429;0.101907;0.101653;0.101206;0.102064;0.101885;0.101798;0.102363;0.101791;0.101799;0.102128;0.101852;0.101899;0.101596;0.102512;0.101923;0.102390;0.102282;0.102501;0.101616;0.101953;0.102645;0.102556;0.102192;0.102586;0.101994;0.102472;0.102940;0.102695;0.101912;0.102708;0.102889;0.102673;0.102339;0.103168;0.103078;0.102716;0.102681;0.103018;0.102604;0.102069;0.103361;0.102947;0.103219;0.102655;0.103438;0.103372;0.102842;0.103466;0.103222;0.103454;0.102982;0.103192;0.102975;0.103706;0.102139;0.103333;0.102652;0.102735;0.103545;0.103052;0.103484;0.103132;0.103942;0.102936;0.103647;0.103023;0.102867;0.103333;0.103131;0.103582;0.102883;0.103341;0.103439;0.103451;0.103560;0.103140;0.103284;0.103711;0.103698;0.103588;0.103964;0.103424;0.102994;0.103685;0.103663;0.102667;0.103538
376.500000;0.070386;0.072253;0.074360;0.076079;0.077755;0.079282;0.080310;0.081596;0.083480;0.084135;0.085218;0.086513;0.086967;0.087727;0.088363;0.088966;0.089586;0.089778;0.089825;0.091349;0.090815;0.091072;0.091226;0.091635;0.091625;0.092276;0.092753;0.092028;0.092112;0.092615;0.092882;0.092768;0.092744;0.093439;0.092551;0.093171;0.093500;0.093568;0.093791;0.093180;0.093142;0.093914;0.093470;0.094068;0.094320;0.093334;0.093294;0.094902;0.093683;0.094348;0.094563;0.094443;0.094116;0.094232;0.094834;0.095171;0.095311;0.095234;0.095175;0.096035;0.096070;0.096507;0.096612;0.096805;0.097274;0.097371;0.097397;0.097700;0.097706;0.097746;0.098269;0.098316;0.097370;0.098684;0.098032;0.098372;0.098601;0.098062;0.098415;0.098931;0.098585;0.098795;0.098621;0.098951;0.098478;0.099266;0.099409;0.099261;0.099323;0.099754;0.099617;0.099693;0.099836;0.099509;0.099760;0.099944;0.099327;0.100226;0.100006;0.099660;0.100203;0.100027;0.099545;0.099867;0.099870;0.100053;0.099728;0.100167;0.100013;0.100382;0.099851;0.100475;0.099820;0.100042;0.100369;0.100430;0.100186;0.100486;0.100139;0.100014;0.100751;0.100603;0.099674;0.100555;0.100648;0.100987;0.100009;0.100959;0.100892;0.100471;0.100604;0.100875;0.100895;0.100091;0.101179;0.100961;0.101033;0.100811;0.101143;0.101678;0.100784;0.101464;0.101251;0.101191;0.100829;0.100943;0.100638;0.101636;0.100095;0.100763;0.100139;0.100833;0.101239;0.101189;0.101511;0.100992;0.102004;0.100844;0.101395;0.101044;0.100951;0.101073;0.101142;0.101592;0.101231;0.101592;0.101740;0.101199;0.101831;0.101058;0.100943;0.101716;0.101377;0.101551;0.101390;0.101253;0.100966;0.101537;0.101450;0.100803;0.101303
377.000000;0.069674;0.071365;0.073055;0.074780;0.077235;0.077905;0.079230;0.080081;0.081762;0.082821;0.083803;0.084673;0.085519;0.085885;0.087218;0.087435;0.088538;0.088022;0.088071;0.089302;0.089221;0.089337;0.089893;0.090057;0.090010;0.090288;0.090803;0.090278;0.090780;0.091046;0.091187;0.090939;0.091819;0.091234;0.090825;0.091742;0.092020;0.091605;0.092221;0.091534;0.091209;0.092200;0.091638;0.092138;0.092095;0.091976;0.091514;0.092981;0.092614;0.092410;0.092451;0.092813;0.092744;0.092704;0.092845;0.093338;0.093423;0.093585;0.093707;0.094599;0.093996;0.095152;0.095040;0.095558;0.095636;0.096179;0.094988;0.096035;0.096040;0.095526;0.096274;0.096768;0.096168;0.096920;0.095498;0.096253;0.096698;0.096175;0.096619;0.096755;0.096747;0.096715;0.096653;0.096901;0.097219;0.097127;0.097536;0.098001;0.097541;0.097985;0.097311;0.097960;0.098025;0.097947;0.097832;0.098399;0.097801;0.098058;0.098154;0.098383;0.097914;0.098367;0.097795;0.097772;0.098208;0.098569;0.098194;0.098180;0.098066;0.098298;0.097714;0.098495;0.098133;0.098335;0.098356;0.098454;0.098144;0.098684;0.098490;0.098064;0.098818;0.098632;0.098532;0.098357;0.098353;0.099538;0.098320;0.098760;0.098919;0.098547;0.098980;0.099189;0.099359;0.098863;0.098590;0.099271;0.098909;0.099123;0.098684;0.099506;0.098936;0.099027;0.099444;0.098695;0.099431;0.098858;0.098629;0.099351;0.098318;0.098365;0.098287;0.098865;0.098882;0.099504;0.099297;0.099009;0.099479;0.098990;0.099448;0.099145;0.099562;0.098980;0.099568;0.099435;0.099848;0.099790;0.100144;0.099406;0.099914;0.099595;0.098890;0.099640;0.099166;0.099512;0.098891;0.099464;0.099183;0.099034;0.099190;0.099264;0.099588
377.500000;0.067766;0.069879;0.071282;0.072894;0.075386;0.075991;0.077408;0.078159;0.079851;0.080868;0.081786;0.082663;0.083657;0.083906;0.084931;0.085143;0.085897;0.086005;0.086297;0.086616;0.087146;0.087273;0.088092;0.087891;0.087761;0.088059;0.088538;0.088082;0.088757;0.088600;0.089030;0.088633;0.089647;0.088769;0.089204;0.089704;0.089679;0.088991;0.089619;0.089555;0.089108;0.089890;0.089324;0.089790;0.089922;0.089641;0.089363;0.090176;0.090418;0.090023;0.090105;0.090669;0.090369;0.090689;0.090454;0.091211;0.091159;0.091414;0.091701;0.091781;0.091492;0.092461;0.092532;0.092796;0.093239;0.093744;0.092510;0.093592;0.093294;0.093031;0.093652;0.094387;0.094226;0.094289;0.093438;0.093627;0.094466;0.093720;0.093805;0.094174;0.094355;0.094542;0.094350;0.094594;0.094606;0.094410;0.094717;0.095531;0.095042;0.095249;0.095433;0.094838;0.095815;0.095264;0.095229;0.095867;0.095085;0.095562;0.095516;0.096065;0.095686;0.096172;0.095497;0.095107;0.095617;0.095758;0.095616;0.095833;0.095743;0.095650;0.095725;0.096040;0.095297;0.095950;0.095836;0.095851;0.095521;0.096364;0.096016;0.095878;0.096051;0.096229;0.096497;0.096032;0.096123;0.096715;0.095970;0.096254;0.096091;0.096283;0.096491;0.096480;0.096637;0.096653;0.095970;0.096870;0.096080;0.096533;0.096077;0.096508;0.096086;0.096528;0.096731;0.096294;0.096615;0.096374;0.096698;0.096668;0.096128;0.096091;0.096527;0.096514;0.096459;0.096913;0.096539;0.096632;0.096313;0.096428;0.096810;0.096574;0.096912;0.096686;0.097027;0.096924;0.097292;0.097404;0.097308;0.097142;0.097142;0.096956;0.096573;0.096808;0.096917;0.096961;0.096946;0.096779;0.096654;0.096296;0.096595;0.096803;0.096988
378.000000;0.065971;0.068293;0.069705;0.071154;0.073229;0.074156;0.075480;0.076419;0.078316;0.079055;0.079817;0.080999;0.081784;0.082104;0.082567;0.082940;0.083113;0.083937;0.084701;0.084333;0.085159;0.085233;0.086183;0.085885;0.085511;0.086105;0.086290;0.086012;0.086427;0.086401;0.086883;0.086597;0.086950;0.086809;0.087491;0.087540;0.087243;0.086626;0.087144;0.087543;0.087220;0.087688;0.087314;0.087599;0.088110;0.087224;0.087429;0.087762;0.087893;0.087829;0.088037;0.088384;0.087901;0.088606;0.088294;0.089010;0.089037;0.089265;0.089440;0.088821;0.089201;0.089639;0.089996;0.090110;0.090596;0.091118;0.090458;0.091290;0.090601;0.090990;0.091315;0.091963;0.091956;0.091653;0.091621;0.091351;0.092215;0.091321;0.091297;0.091781;0.092054;0.092384;0.092143;0.092328;0.091808;0.092065;0.092149;0.092845;0.092457;0.092660;0.093610;0.091837;0.093445;0.092633;0.092847;0.093322;0.092363;0.093123;0.093040;0.093451;0.093506;0.093829;0.093180;0.092871;0.092993;0.092906;0.093000;0.093556;0.093497;0.093173;0.093897;0.093736;0.092673;0.093448;0.093579;0.093590;0.093094;0.093839;0.093696;0.093737;0.093509;0.094006;0.094030;0.093947;0.094048;0.093866;0.093656;0.094071;0.093507;0.094189;0.093957;0.093745;0.093824;0.093910;0.093836;0.094350;0.093533;0.093851;0.093684;0.093880;0.093240;0.094307;0.094032;0.094304;0.093687;0.094123;0.094853;0.094145;0.094007;0.094129;0.094526;0.094322;0.094251;0.094229;0.094047;0.094269;0.093748;0.094034;0.094419;0.094105;0.094157;0.094484;0.094314;0.094670;0.094481;0.094997;0.094296;0.094690;0.094540;0.094248;0.094480;0.094155;0.094912;0.094644;0.095156;0.094233;0.094232;0.093969;0.094396;0.094242;0.094359
378.500000;0.065746;0.067300;0.068908;0.070333;0.072291;0.073120;0.074363;0.075383;0.077518;0.078216;0.078662;0.080006;0.080358;0.080804;0.081472;0.081805;0.082056;0.082175;0.083480;0.083256;0.083823;0.083668;0.084711;0.084799;0.084105;0.084826;0.084435;0.084704;0.084634;0.085559;0.085411;0.085518;0.085168;0.085866;0.085688;0.085997;0.085805;0.085359;0.086055;0.085962;0.085874;0.086339;0.086246;0.086112;0.086696;0.085960;0.086263;0.086916;0.086410;0.086361;0.086561;0.086716;0.086505;0.087070;0.086935;0.087118;0.087557;0.087782;0.087559;0.087358;0.087771;0.088277;0.088554;0.089311;0.088616;0.089725;0.089095;0.090091;0.089359;0.089882;0.090095;0.090497;0.090256;0.089999;0.089597;0.090190;0.090398;0.089704;0.090452;0.090064;0.090539;0.090378;0.090545;0.090446;0.090525;0.090794;0.091062;0.091311;0.090603;0.091344;0.091439;0.090786;0.091442;0.091419;0.091610;0.091879;0.091075;0.091095;0.091685;0.091759;0.091361;0.091838;0.091569;0.091920;0.091488;0.091615;0.091613;0.091913;0.091765;0.091597;0.092209;0.092199;0.091674;0.091624;0.092351;0.092587;0.091655;0.091730;0.092484;0.092054;0.092342;0.092571;0.092196;0.092305;0.092166;0.092574;0.092274;0.092715;0.092363;0.092729;0.092467;0.092272;0.092257;0.091720;0.092377;0.092549;0.092283;0.092079;0.091822;0.092596;0.091704;0.092474;0.092452;0.092737;0.092428;0.092731;0.093064;0.092327;0.092525;0.092521;0.092259;0.092775;0.092448;0.092500;0.092522;0.092427;0.092674;0.092749;0.093246;0.092608;0.092824;0.092720;0.092553;0.093149;0.092687;0.093209;0.092502;0.092638;0.093117;0.092960;0.093052;0.092654;0.093309;0.093257;0.092969;0.093044;0.092871;0.092500;0.093124;0.092632;0.092815
379.000000;0.065328;0.066339;0.067960;0.069490;0.071079;0.072027;0.073358;0.073916;0.076079;0.076942;0.077418;0.078516;0.078718;0.079440;0.080218;0.080686;0.080982;0.080782;0.081888;0.082058;0.082286;0.081823;0.082963;0.083202;0.082762;0.083430;0.082784;0.083186;0.083322;0.084191;0.084115;0.084091;0.084054;0.084486;0.083875;0.084153;0.084437;0.084162;0.084889;0.084457;0.084325;0.085044;0.084835;0.084497;0.085006;0.084594;0.084548;0.085799;0.085027;0.084752;0.084779;0.085304;0.085197;0.085183;0.085455;0.085583;0.085895;0.086119;0.085694;0.086133;0.086489;0.086859;0.086990;0.087696;0.086939;0.088107;0.087518;0.088503;0.088242;0.088384;0.088713;0.088897;0.088645;0.088574;0.087607;0.088695;0.088671;0.088121;0.089119;0.088303;0.088898;0.088558;0.088686;0.088509;0.089087;0.089280;0.089710;0.089540;0.088893;0.089660;0.089506;0.089784;0.089706;0.089827;0.090036;0.090098;0.089574;0.089305;0.089983;0.089781;0.089604;0.089634;0.089714;0.090285;0.089975;0.090243;0.090142;0.090223;0.089874;0.089972;0.090339;0.090446;0.090234;0.089936;0.090742;0.091168;0.090227;0.089960;0.090466;0.090148;0.090938;0.090910;0.090248;0.090270;0.090470;0.090974;0.090448;0.091018;0.091092;0.090596;0.090889;0.090700;0.090559;0.089905;0.090739;0.090764;0.091002;0.090203;0.090261;0.090920;0.090546;0.090607;0.090869;0.090813;0.091071;0.091138;0.090859;0.090746;0.090883;0.090591;0.090239;0.091048;0.090627;0.090826;0.090848;0.090577;0.091249;0.091158;0.091642;0.091125;0.091358;0.090979;0.090762;0.091397;0.090925;0.091441;0.090940;0.090738;0.091522;0.091561;0.091160;0.091171;0.091341;0.091633;0.090696;0.091692;0.091239;0.091087;0.091361;0.090798;0.091043
379.500000;0.063874;0.065100;0.066485;0.068159;0.069198;0.070490;0.071970;0.071857;0.073782;0.074863;0.075711;0.076356;0.076851;0.077781;0.078220;0.079011;0.079052;0.079507;0.079827;0.080195;0.080357;0.079707;0.080755;0.080821;0.081059;0.081580;0.081194;0.081115;0.082051;0.081695;0.082585;0.081992;0.082898;0.082195;0.082037;0.081939;0.082647;0.082441;0.082952;0.082790;0.082377;0.083266;0.082672;0.082433;0.082921;0.082646;0.082142;0.083604;0.083216;0.082683;0.082603;0.083686;0.083402;0.082990;0.083481;0.084161;0.083893;0.084081;0.083739;0.084357;0.084928;0.084685;0.084829;0.084581;0.085268;0.085710;0.085471;0.085995;0.086413;0.086044;0.086560;0.086635;0.086697;0.086835;0.085822;0.086361;0.086842;0.086246;0.086568;0.086335;0.086795;0.086753;0.086436;0.086473;0.086792;0.087042;0.087387;0.087130;0.086967;0.087175;0.087856;0.087813;0.087956;0.087313;0.087683;0.087591;0.087159;0.087564;0.087433;0.087304;0.088164;0.087261;0.087418;0.087533;0.087847;0.088019;0.087927;0.088153;0.087721;0.087948;0.088294;0.088184;0.087648;0.088009;0.088353;0.088729;0.088279;0.088311;0.087491;0.087953;0.088650;0.088631;0.088050;0.087880;0.088770;0.088435;0.087900;0.088633;0.088954;0.087808;0.088694;0.088438;0.088190;0.088116;0.088661;0.088718;0.088974;0.087957;0.088610;0.088338;0.088936;0.088568;0.088812;0.088483;0.088796;0.088876;0.088452;0.089062;0.088773;0.088322;0.088539;0.088897;0.088671;0.088757;0.088537;0.088496;0.088834;0.088741;0.089140;0.089105;0.089155;0.089045;0.088463;0.089114;0.088823;0.089372;0.089045;0.088867;0.089250;0.089365;0.088674;0.089169;0.089004;0.089368;0.088630;0.089496;0.088957;0.089269;0.088837;0.088429;0.088694
380.000000;0.062366;0.063830;0.065047;0.066790;0.068077;0.068988;0.070307;0.070438;0.072050;0.073232;0.074099;0.074733;0.075596;0.076128;0.076426;0.077197;0.077248;0.077790;0.078053;0.078452;0.078812;0.078329;0.078729;0.079085;0.079309;0.079684;0.079649;0.079189;0.080162;0.079568;0.080770;0.080363;0.080889;0.080057;0.079997;0.080504;0.080858;0.080499;0.081014;0.080985;0.080629;0.081121;0.080730;0.080455;0.081040;0.081008;0.080521;0.081382;0.081391;0.080717;0.081021;0.081543;0.081454;0.081769;0.081548;0.082335;0.082336;0.082448;0.082015;0.082427;0.083233;0.082646;0.082895;0.082487;0.083605;0.083611;0.083624;0.083644;0.084238;0.083770;0.084261;0.084284;0.084341;0.084856;0.084068;0.084211;0.085017;0.084501;0.084426;0.084793;0.084845;0.084565;0.084704;0.084804;0.084754;0.084952;0.085214;0.085304;0.084995;0.085342;0.085686;0.085714;0.085830;0.085374;0.085756;0.085632;0.084898;0.085718;0.085125;0.085637;0.086367;0.085556;0.085612;0.085510;0.085587;0.085866;0.085617;0.086013;0.085984;0.086148;0.086431;0.086180;0.085495;0.085923;0.086345;0.086422;0.086161;0.086496;0.085859;0.086231;0.086497;0.086372;0.086414;0.086243;0.086668;0.086418;0.085992;0.086452;0.086748;0.086107;0.086500;0.086318;0.086109;0.086080;0.086734;0.086893;0.086703;0.086271;0.086423;0.086261;0.086700;0.086585;0.086974;0.086599;0.086643;0.086512;0.086777;0.087261;0.086688;0.086501;0.086554;0.086935;0.086855;0.086743;0.086199;0.086485;0.086729;0.086471;0.087127;0.086867;0.087313;0.087041;0.086193;0.087012;0.087115;0.087222;0.087207;0.087143;0.087210;0.087282;0.086835;0.087204;0.087214;0.087284;0.086741;0.087318;0.087145;0.087229;0.086917;0.086590;0.086967
380.500000;0.061085;0.062567;0.063577;0.065289;0.067100;0.067516;0.068511;0.069306;0.070733;0.071822;0.072405;0.073314;0.074209;0.074382;0.074571;0.075254;0.075484;0.075647;0.076246;0.076615;0.077187;0.076933;0.077001;0.077592;0.077354;0.077728;0.077933;0.077483;0.077956;0.077942;0.078817;0.078696;0.078343;0.078282;0.077962;0.079254;0.079016;0.078379;0.079039;0.078830;0.078812;0.078927;0.078900;0.078651;0.079247;0.079359;0.079043;0.079389;0.079470;0.078846;0.079564;0.079179;0.079229;0.080503;0.079645;0.080184;0.080673;0.080791;0.080217;0.080416;0.081122;0.080734;0.081019;0.081027;0.081769;0.081802;0.081705;0.081626;0.082116;0.081741;0.082114;0.082144;0.081843;0.082653;0.081865;0.082227;0.083002;0.082568;0.082573;0.083089;0.082827;0.082193;0.083036;0.082971;0.082923;0.082946;0.083237;0.083581;0.082916;0.083700;0.083291;0.083639;0.083521;0.083641;0.083958;0.083780;0.083107;0.083483;0.083092;0.083981;0.084124;0.083963;0.083903;0.083876;0.083409;0.083812;0.083407;0.083932;0.084064;0.084213;0.084446;0.084124;0.083642;0.083815;0.084479;0.084302;0.083923;0.084234;0.084691;0.084478;0.084293;0.084217;0.084584;0.084622;0.084422;0.084562;0.084277;0.084359;0.084499;0.084685;0.084268;0.084243;0.084222;0.083931;0.084859;0.084999;0.084262;0.084626;0.084042;0.084544;0.084149;0.084443;0.084962;0.084798;0.084747;0.084244;0.085238;0.085169;0.084438;0.084803;0.084240;0.084692;0.084788;0.084710;0.084078;0.084449;0.084796;0.084299;0.085351;0.084622;0.085522;0.084972;0.084137;0.084969;0.085378;0.084933;0.085168;0.085107;0.085199;0.085198;0.085332;0.085017;0.085247;0.085197;0.084769;0.085139;0.085407;0.084932;0.085174;0.084856;0.085413
381.000000;0.059940;0.061258;0.061894;0.063529;0.065111;0.065921;0.066773;0.067594;0.069114;0.069925;0.070324;0.071342;0.071729;0.072450;0.072204;0.073186;0.073376;0.073547;0.073925;0.074272;0.074812;0.074470;0.075441;0.075427;0.075065;0.075640;0.075953;0.075792;0.076091;0.076332;0.076987;0.076160;0.076130;0.076651;0.076286;0.077122;0.076970;0.076168;0.076811;0.076306;0.076512;0.077068;0.076768;0.076952;0.077237;0.077063;0.076548;0.077494;0.077297;0.076933;0.077396;0.077190;0.076717;0.077765;0.077661;0.078144;0.078112;0.078479;0.078021;0.078339;0.078470;0.078637;0.078787;0.078755;0.079675;0.079851;0.079303;0.079728;0.080332;0.079842;0.080205;0.080347;0.079675;0.080328;0.079086;0.080026;0.080722;0.080084;0.080318;0.080500;0.080429;0.080171;0.080670;0.080396;0.080848;0.080680;0.081104;0.081042;0.080748;0.081234;0.081438;0.081500;0.081504;0.081219;0.081582;0.081182;0.081596;0.080881;0.080987;0.081135;0.081813;0.081576;0.081546;0.081530;0.081447;0.081588;0.081288;0.081969;0.081243;0.081715;0.081986;0.081497;0.081374;0.081861;0.082118;0.082021;0.081599;0.081556;0.082140;0.081950;0.081600;0.082050;0.081673;0.081907;0.082517;0.082017;0.081817;0.081975;0.082038;0.082070;0.081864;0.081898;0.082080;0.082009;0.082726;0.082622;0.081730;0.082166;0.082107;0.082480;0.081846;0.082000;0.082253;0.082463;0.082814;0.082167;0.082902;0.082743;0.081820;0.082618;0.081992;0.081683;0.082138;0.082464;0.082220;0.082258;0.082464;0.081900;0.083035;0.082558;0.083086;0.082878;0.082331;0.082672;0.082943;0.082529;0.082647;0.082475;0.082762;0.082728;0.083300;0.082307;0.082254;0.082723;0.082581;0.082723;0.082978;0.082440;0.082712;0.082427;0.083112
381.500000;0.058897;0.059784;0.060673;0.062291;0.063460;0.064410;0.065165;0.065876;0.067609;0.068117;0.068505;0.069677;0.069711;0.070914;0.070680;0.071661;0.071635;0.072089;0.072112;0.072286;0.072783;0.072517;0.073883;0.073606;0.073245;0.073789;0.074276;0.074003;0.074154;0.074728;0.075280;0.074189;0.074420;0.074973;0.074669;0.074947;0.075075;0.074464;0.075021;0.074354;0.074439;0.075414;0.074923;0.075405;0.075325;0.074841;0.074452;0.075683;0.075323;0.075345;0.075300;0.075561;0.075109;0.075548;0.076049;0.076355;0.075733;0.076604;0.076156;0.076502;0.076466;0.076700;0.076861;0.076519;0.077778;0.077896;0.077299;0.077965;0.078444;0.078203;0.078281;0.078681;0.078010;0.078172;0.077255;0.077930;0.078919;0.077899;0.078467;0.078283;0.078571;0.078578;0.078478;0.078243;0.078961;0.078599;0.079117;0.078715;0.079007;0.078911;0.079807;0.079651;0.079718;0.079195;0.079499;0.079003;0.079696;0.079065;0.079100;0.078853;0.079916;0.079056;0.079173;0.079146;0.079842;0.079547;0.079236;0.080030;0.078915;0.079883;0.079683;0.079126;0.079355;0.079952;0.080004;0.079899;0.079552;0.079349;0.079663;0.079553;0.079457;0.079920;0.079558;0.079484;0.080478;0.079912;0.079615;0.079884;0.079951;0.079726;0.079928;0.079951;0.079985;0.080194;0.080508;0.080317;0.079857;0.079797;0.080296;0.080467;0.079950;0.080061;0.080015;0.080426;0.080737;0.080463;0.080677;0.080543;0.079780;0.080442;0.080234;0.079467;0.079974;0.080269;0.080436;0.080217;0.080467;0.079900;0.080852;0.080710;0.080792;0.080900;0.080731;0.080630;0.080585;0.080610;0.080524;0.080587;0.080736;0.080531;0.081012;0.080174;0.080241;0.080661;0.080677;0.080735;0.080856;0.080380;0.080609;0.080162;0.080858
