wavelength;0.00 sec;10.00 sec;20.00 sec;30.00 sec;40.00 sec;50.00 sec;60.00 sec;70.00 sec;80.00 sec;90.00 sec;100.00 sec;110.00 sec;120.00 sec;130.00 sec;140.00 sec;150.00 sec;160.00 sec;170.00 sec;180.00 sec;190.00 sec;200.00 sec;210.00 sec;220.00 sec;230.00 sec;240.00 sec;250.00 sec;260.00 sec;270.00 sec;280.00 sec;290.00 sec;300.00 sec;310.00 sec;320.00 sec;330.00 sec;340.00 sec;350.00 sec;360.00 sec;370.00 sec;380.00 sec;390.00 sec;400.00 sec;410.00 sec;420.00 sec;430.00 sec;440.00 sec;450.00 sec;460.00 sec;470.00 sec;480.00 sec;490.00 sec;500.00 sec;510.00 sec;520.00 sec;530.00 sec;540.00 sec;550.00 sec;560.00 sec;570.00 sec;580.00 sec;590.00 sec;600.00 sec
355.500000;0.195276;0.195655;0.194433;0.194556;0.194813;0.194878;0.195900;0.195042;0.196067;0.196117;0.196075;0.195280;0.196720;0.196191;0.195902;0.196422;0.196502;0.196578;0.197310;0.196930;0.196561;0.197869;0.196710;0.197139;0.197170;0.196372;0.197019;0.196942;0.197923;0.198062;0.198015;0.197960;0.197180;0.197440;0.198298;0.197984;0.197932;0.198954;0.198745;0.197650;0.198185;0.198271;0.198654;0.198175;0.197948;0.198880;0.198463;0.198881;0.198478;0.199248;0.199118;0.199119;0.198750;0.199253;0.198340;0.198701;0.199450;0.199266;0.199139;0.199655;0.199045
356.000000;0.191810;0.192402;0.191045;0.191566;0.192084;0.191722;0.192206;0.192280;0.192846;0.192849;0.192802;0.192080;0.193445;0.193362;0.193362;0.193359;0.193601;0.193719;0.194284;0.193445;0.193322;0.195088;0.193526;0.194122;0.194164;0.193993;0.194478;0.194242;0.195008;0.194851;0.194567;0.194411;0.193960;0.194399;0.194574;0.194567;0.194524;0.195731;0.195411;0.194524;0.195088;0.195126;0.196049;0.195164;0.194644;0.195530;0.195527;0.195372;0.196007;0.195818;0.195770;0.195734;0.195805;0.195571;0.195160;0.195966;0.196416;0.195965;0.196529;0.196137;0.195771
356.500000;0.188712;0.189758;0.188734;0.188519;0.188754;0.189232;0.189567;0.189394;0.189682;0.189411;0.190028;0.189782;0.190310;0.190152;0.189942;0.190708;0.190601;0.190901;0.191133;0.190528;0.190441;0.191493;0.190205;0.191120;0.191048;0.191330;0.191519;0.190968;0.191525;0.191282;0.191617;0.191062;0.191448;0.191843;0.191078;0.191560;0.191880;0.192495;0.192136;0.191512;0.191847;0.192103;0.192694;0.192276;0.191873;0.192483;0.192409;0.192167;0.192683;0.192138;0.192835;0.192402;0.193007;0.192812;0.192878;0.192930;0.193023;0.193727;0.193444;0.192893;0.192673
357.000000;0.186147;0.186888;0.186225;0.185793;0.185834;0.186788;0.186987;0.186529;0.186691;0.186530;0.187233;0.187901;0.187522;0.187115;0.187066;0.188012;0.187638;0.188177;0.187887;0.187926;0.187671;0.188109;0.187570;0.188350;0.188385;0.188340;0.188427;0.187776;0.188150;0.188354;0.188995;0.188240;0.189194;0.189353;0.188641;0.189001;0.189653;0.189136;0.189080;0.188881;0.188918;0.189543;0.189643;0.189502;0.189445;0.189628;0.189803;0.189581;0.189517;0.189102;0.190008;0.189533;0.190314;0.190412;0.190519;0.189790;0.190327;0.191438;0.189972;0.190445;0.190027
357.500000;0.183771;0.183380;0.182873;0.183402;0.183709;0.183846;0.183763;0.183655;0.183800;0.184234;0.184026;0.185603;0.184889;0.184527;0.185135;0.184849;0.184777;0.185312;0.184626;0.185226;0.184762;0.185409;0.185697;0.185678;0.186130;0.185179;0.185568;0.185178;0.185267;0.186108;0.186242;0.185788;0.186469;0.186534;0.187010;0.186482;0.187174;0.185740;0.186205;0.186534;0.186357;0.187198;0.187279;0.186662;0.186871;0.186743;0.187654;0.187274;0.187093;0.186937;0.186969;0.187129;0.187500;0.187663;0.187378;0.186812;0.188341;0.188293;0.186497;0.188383;0.187697
358.000000;0.180738;0.180305;0.179913;0.180591;0.181113;0.180535;0.180681;0.180360;0.180843;0.181389;0.180762;0.182115;0.181728;0.181800;0.182078;0.181370;0.181901;0.181748;0.181551;0.182363;0.181724;0.182435;0.183208;0.182346;0.183140;0.182021;0.183069;0.182921;0.182548;0.182848;0.182926;0.183077;0.182738;0.183366;0.184252;0.183261;0.184014;0.182952;0.183361;0.183725;0.183446;0.183928;0.184229;0.183407;0.183720;0.183811;0.184414;0.184135;0.184498;0.184623;0.183889;0.184590;0.184154;0.184451;0.183925;0.184083;0.185156;0.184927;0.183682;0.184990;0.184896
358.500000;0.177277;0.177585;0.177088;0.177349;0.177851;0.177257;0.177784;0.177152;0.177917;0.178064;0.177667;0.178199;0.178326;0.178745;0.177915;0.178143;0.178797;0.178290;0.178709;0.179314;0.178721;0.179290;0.179813;0.178945;0.179503;0.178991;0.180350;0.180209;0.179717;0.179121;0.179659;0.180129;0.178802;0.180176;0.180658;0.179770;0.180512;0.180491;0.180475;0.180402;0.180227;0.180301;0.180790;0.180100;0.180343;0.180795;0.180684;0.180575;0.181419;0.181495;0.180895;0.181545;0.180750;0.181076;0.180800;0.181191;0.181114;0.181648;0.181443;0.180909;0.181648
359.000000;0.174194;0.174412;0.173361;0.174167;0.174525;0.174387;0.174619;0.174840;0.175185;0.175073;0.174789;0.175265;0.175451;0.175527;0.174185;0.175657;0.175337;0.176160;0.175996;0.176108;0.175933;0.176661;0.176119;0.176603;0.176159;0.176127;0.176657;0.176312;0.176619;0.176631;0.177340;0.177303;0.175969;0.177337;0.177777;0.176999;0.177350;0.177547;0.177508;0.177038;0.177206;0.177713;0.178161;0.177393;0.177431;0.177639;0.178183;0.177784;0.178085;0.177515;0.177985;0.177970;0.178079;0.177960;0.178380;0.177662;0.177912;0.178422;0.179112;0.178019;0.178485
359.500000;0.171057;0.171014;0.169876;0.171020;0.171203;0.171432;0.171453;0.172271;0.172134;0.172113;0.172050;0.172380;0.172554;0.172260;0.171490;0.172678;0.172102;0.173582;0.173142;0.172981;0.173123;0.173736;0.172674;0.173993;0.173390;0.173212;0.172870;0.172493;0.173259;0.174039;0.174518;0.174102;0.173291;0.174301;0.174637;0.174314;0.174185;0.174254;0.174283;0.173927;0.174136;0.175114;0.175301;0.174681;0.174540;0.174375;0.175800;0.175032;0.174633;0.174001;0.174861;0.174494;0.175199;0.174837;0.175570;0.174451;0.175095;0.175217;0.175936;0.175334;0.175266
360.000000;0.167554;0.167780;0.167444;0.167795;0.167795;0.168062;0.168516;0.168685;0.168541;0.168815;0.169145;0.168770;0.169173;0.169038;0.169459;0.168625;0.169351;0.169456;0.169917;0.169934;0.170007;0.170061;0.169630;0.170186;0.170842;0.170090;0.169796;0.169689;0.169774;0.170289;0.170366;0.170344;0.169959;0.170749;0.170643;0.171033;0.170742;0.170944;0.170815;0.171010;0.170791;0.171577;0.171496;0.171488;0.171257;0.171099;0.172407;0.171603;0.171250;0.171502;0.171434;0.171453;0.171541;0.171493;0.171744;0.172009;0.172042;0.172045;0.171883;0.171952;0.171908
360.500000;0.164352;0.164774;0.164926;0.164538;0.164288;0.164787;0.165528;0.165259;0.165143;0.165402;0.165460;0.165384;0.165843;0.165958;0.166500;0.165195;0.166327;0.165808;0.166294;0.166436;0.166488;0.166765;0.166470;0.166515;0.167400;0.166886;0.167120;0.167039;0.166486;0.166726;0.166682;0.166961;0.166804;0.167350;0.167430;0.167407;0.167503;0.167744;0.167579;0.167702;0.167455;0.167926;0.168019;0.168334;0.167937;0.167987;0.168600;0.167998;0.168278;0.168345;0.168191;0.168274;0.168289;0.168241;0.168077;0.169005;0.169114;0.168984;0.168325;0.168866;0.168840
361.000000;0.161497;0.161967;0.161788;0.161324;0.161082;0.161758;0.162390;0.162263;0.162113;0.162391;0.161723;0.162401;0.162888;0.162915;0.162806;0.162700;0.162894;0.163199;0.162845;0.163005;0.162883;0.163976;0.163224;0.163451;0.163413;0.163700;0.164357;0.164057;0.163614;0.163817;0.164013;0.164083;0.164057;0.164284;0.164983;0.163995;0.164501;0.164570;0.164654;0.164128;0.164317;0.164699;0.165122;0.165300;0.164814;0.165128;0.165028;0.164678;0.165517;0.164456;0.165257;0.165028;0.165572;0.165281;0.165090;0.165412;0.166251;0.165837;0.165443;0.166127;0.165961
361.500000;0.158475;0.159222;0.158261;0.158218;0.158691;0.158743;0.159203;0.159106;0.159053;0.160191;0.159385;0.159290;0.160239;0.159724;0.159877;0.160122;0.159493;0.160646;0.160327;0.160700;0.159736;0.160935;0.160317;0.160517;0.160272;0.160539;0.161112;0.160790;0.161140;0.161040;0.161582;0.161088;0.161272;0.161238;0.161875;0.161292;0.161365;0.161244;0.161738;0.160996;0.161365;0.161917;0.162076;0.162055;0.161889;0.162432;0.162046;0.161812;0.162401;0.161134;0.162392;0.162253;0.162550;0.162571;0.162496;0.162299;0.162989;0.162303;0.162396;0.162931;0.162784
362.000000;0.155229;0.156019;0.154726;0.155165;0.156143;0.155536;0.156007;0.155967;0.155670;0.157313;0.157051;0.156270;0.157128;0.156733;0.156910;0.157067;0.156110;0.157427;0.157538;0.158011;0.156900;0.157752;0.157224;0.157380;0.157511;0.157117;0.157726;0.157397;0.158236;0.157971;0.158667;0.157672;0.158038;0.158087;0.158168;0.158375;0.158066;0.157949;0.158549;0.158431;0.158149;0.159045;0.158751;0.158740;0.158858;0.159194;0.159012;0.158759;0.159035;0.158195;0.159345;0.159336;0.159205;0.159522;0.159671;0.159314;0.159268;0.158946;0.159259;0.159436;0.159568
362.500000;0.151887;0.152129;0.151483;0.152029;0.152614;0.152111;0.152752;0.153028;0.152027;0.152872;0.153369;0.153514;0.153213;0.153967;0.153037;0.153565;0.152661;0.153438;0.153551;0.153778;0.153995;0.154637;0.153534;0.153970;0.154393;0.153397;0.154462;0.154033;0.154424;0.154454;0.154993;0.153982;0.154321;0.154765;0.154427;0.154616;0.154706;0.154834;0.155026;0.155959;0.154470;0.155622;0.155321;0.155531;0.155504;0.155232;0.155438;0.155127;0.155582;0.155126;0.156007;0.155727;0.155752;0.155891;0.156213;0.155861;0.155348;0.156083;0.156223;0.156033;0.156562
363.000000;0.148581;0.148339;0.148528;0.148601;0.148946;0.148810;0.149245;0.149769;0.148884;0.149039;0.149629;0.150398;0.149729;0.150262;0.149296;0.150046;0.149316;0.149723;0.149797;0.149954;0.150720;0.151244;0.149952;0.150665;0.151208;0.150153;0.150772;0.150761;0.150733;0.150830;0.151219;0.150873;0.150884;0.151170;0.150997;0.151298;0.151363;0.151635;0.151579;0.152261;0.151073;0.151835;0.152097;0.152238;0.152056;0.152064;0.152047;0.151785;0.151740;0.152004;0.152567;0.152052;0.152195;0.152689;0.152515;0.152079;0.151835;0.152719;0.152912;0.152768;0.153309
363.500000;0.145469;0.145149;0.145632;0.145110;0.145603;0.145793;0.145795;0.146276;0.146166;0.146412;0.146454;0.146899;0.147041;0.146059;0.146272;0.146812;0.146204;0.146632;0.146767;0.147169;0.147243;0.147726;0.146976;0.147581;0.148056;0.147447;0.147013;0.147702;0.147598;0.147543;0.147781;0.148241;0.147895;0.147764;0.147925;0.148538;0.148171;0.148409;0.148323;0.147814;0.148164;0.148187;0.148989;0.148780;0.148523;0.149566;0.148970;0.148826;0.148053;0.148870;0.149151;0.148765;0.148826;0.149912;0.149034;0.148576;0.148818;0.148906;0.149491;0.149639;0.149727
364.000000;0.142716;0.142564;0.142499;0.142189;0.142468;0.142977;0.143102;0.143265;0.143008;0.143716;0.143443;0.143689;0.144433;0.143281;0.143781;0.143955;0.143362;0.143719;0.143767;0.144391;0.144131;0.144744;0.144634;0.144551;0.144775;0.144608;0.144365;0.145000;0.144670;0.144945;0.144756;0.145081;0.144903;0.145375;0.145019;0.145235;0.145278;0.145550;0.145079;0.144727;0.145313;0.145286;0.145623;0.145303;0.144757;0.146028;0.145708;0.145521;0.145698;0.145692;0.145811;0.145950;0.146157;0.146552;0.146099;0.146128;0.145900;0.145829;0.146631;0.146654;0.146241
364.500000;0.140036;0.139965;0.139529;0.139833;0.139591;0.140038;0.140547;0.140556;0.139677;0.140878;0.140434;0.140809;0.141369;0.140976;0.141230;0.141154;0.140501;0.140913;0.140883;0.141520;0.141213;0.142002;0.142008;0.141573;0.141754;0.141715;0.142053;0.142172;0.141769;0.142273;0.142057;0.141710;0.142051;0.142925;0.142085;0.142046;0.142292;0.142813;0.142072;0.142309;0.142340;0.142656;0.142456;0.142240;0.141457;0.142288;0.142780;0.142207;0.143306;0.142605;0.142706;0.143315;0.143633;0.143188;0.143249;0.143754;0.143241;0.143375;0.143753;0.143671;0.143173
365.000000;0.137020;0.136734;0.136948;0.137500;0.136900;0.136731;0.137340;0.137598;0.136678;0.138093;0.137324;0.137885;0.137718;0.137650;0.138083;0.138036;0.137326;0.138132;0.138271;0.138658;0.138089;0.138931;0.138384;0.138625;0.139177;0.138903;0.138891;0.138779;0.138740;0.138796;0.139386;0.138715;0.139383;0.139293;0.138995;0.139648;0.138876;0.139701;0.139358;0.139158;0.139233;0.139582;0.139815;0.139700;0.139073;0.139477;0.140474;0.139345;0.139414;0.139606;0.139791;0.140421;0.140501;0.140491;0.139980;0.140292;0.140833;0.140825;0.140157;0.140535;0.140511
365.500000;0.133538;0.133100;0.133624;0.134031;0.133775;0.133389;0.133988;0.134057;0.133730;0.134663;0.133867;0.134287;0.134231;0.134136;0.134497;0.134654;0.134005;0.134770;0.135213;0.135204;0.134717;0.135513;0.134880;0.135437;0.135953;0.135509;0.135179;0.135372;0.135267;0.135345;0.136083;0.135717;0.135903;0.135776;0.135848;0.136442;0.135597;0.135906;0.136015;0.135619;0.136124;0.136147;0.136596;0.136566;0.136315;0.136224;0.137114;0.136366;0.135704;0.136129;0.136355;0.136913;0.136891;0.137317;0.136728;0.136426;0.137484;0.137550;0.136523;0.137290;0.137484
366.000000;0.129957;0.129571;0.129710;0.129773;0.130311;0.130331;0.130895;0.130404;0.130781;0.130912;0.130422;0.130470;0.131259;0.131094;0.130975;0.131324;0.130915;0.131159;0.131705;0.131423;0.131330;0.132087;0.132033;0.132117;0.132113;0.131706;0.131715;0.132480;0.131700;0.132238;0.132364;0.132570;0.131866;0.132988;0.132748;0.132273;0.132727;0.132046;0.132133;0.132271;0.133100;0.132825;0.132839;0.132850;0.132926;0.132508;0.132845;0.133186;0.133068;0.132386;0.132683;0.133198;0.133330;0.133523;0.133789;0.133070;0.133386;0.133810;0.133369;0.134087;0.134007
366.500000;0.127063;0.126716;0.126979;0.126772;0.127460;0.127675;0.128028;0.127826;0.128158;0.128360;0.127933;0.128024;0.128483;0.128419;0.128172;0.128509;0.128494;0.128663;0.128685;0.128605;0.128344;0.129215;0.129287;0.129202;0.129162;0.128714;0.129364;0.130252;0.129062;0.128919;0.129429;0.129603;0.129020;0.130210;0.129742;0.129032;0.129975;0.129573;0.129075;0.129496;0.130144;0.130254;0.130079;0.130012;0.130129;0.130211;0.130140;0.130437;0.130744;0.129511;0.130181;0.130409;0.130518;0.130439;0.131057;0.130820;0.130429;0.130771;0.130667;0.131111;0.130908
367.000000;0.124386;0.124185;0.124627;0.124360;0.124679;0.124859;0.125038;0.125340;0.125210;0.126003;0.125493;0.125985;0.125582;0.125484;0.125493;0.125764;0.126069;0.126241;0.125820;0.126033;0.125367;0.126391;0.126141;0.126300;0.126704;0.126098;0.126836;0.127460;0.126640;0.125706;0.126724;0.126696;0.126418;0.127014;0.126596;0.126304;0.126927;0.127393;0.126460;0.126723;0.126986;0.127721;0.127600;0.127513;0.127351;0.128178;0.128093;0.127497;0.127891;0.127035;0.127873;0.127745;0.127840;0.127817;0.128106;0.128409;0.127965;0.127958;0.127709;0.127948;0.128053
367.500000;0.121160;0.121309;0.121147;0.121012;0.121141;0.121336;0.121672;0.121566;0.121301;0.122271;0.121869;0.122676;0.122387;0.121836;0.122098;0.122443;0.122756;0.122421;0.122424;0.122510;0.121928;0.122950;0.122442;0.122823;0.123661;0.122870;0.122704;0.123058;0.123299;0.123070;0.123242;0.123551;0.122510;0.123381;0.123117;0.122940;0.123317;0.123847;0.123327;0.123246;0.123433;0.124263;0.124100;0.124169;0.123620;0.124473;0.124727;0.123640;0.124088;0.123969;0.124237;0.124036;0.124413;0.124761;0.124593;0.124436;0.124562;0.124447;0.123925;0.124241;0.124916
368.000000;0.118077;0.118122;0.117681;0.117568;0.118000;0.117954;0.118634;0.117964;0.117748;0.118549;0.118295;0.118920;0.119250;0.118554;0.118740;0.118987;0.119064;0.118904;0.119152;0.119115;0.118890;0.119769;0.119049;0.119364;0.120391;0.119423;0.119166;0.119183;0.119842;0.120364;0.119870;0.120235;0.118952;0.120068;0.119857;0.119887;0.119608;0.120259;0.120218;0.119724;0.120103;0.120677;0.120704;0.120549;0.120189;0.120433;0.121022;0.120263;0.120372;0.120738;0.120537;0.120605;0.120966;0.121330;0.121071;0.120538;0.121082;0.121015;0.120463;0.121026;0.121591
368.500000;0.115445;0.114852;0.114935;0.114613;0.115647;0.115169;0.116100;0.115271;0.115132;0.115757;0.115480;0.115602;0.116290;0.115994;0.115890;0.115860;0.115610;0.116492;0.116443;0.116394;0.116436;0.117197;0.116350;0.116322;0.117219;0.116240;0.117060;0.116748;0.116899;0.117239;0.117148;0.116979;0.116565;0.117352;0.117069;0.117495;0.116362;0.117469;0.117367;0.116684;0.117238;0.117587;0.117982;0.117305;0.117634;0.117234;0.117849;0.117903;0.117444;0.117730;0.117655;0.118029;0.117994;0.117899;0.117951;0.117704;0.118094;0.118170;0.117810;0.118598;0.118291
369.000000;0.112640;0.111831;0.112225;0.111701;0.112864;0.112503;0.113276;0.112418;0.112470;0.113265;0.112703;0.112928;0.113213;0.113096;0.113179;0.113235;0.112769;0.113811;0.114033;0.113516;0.113472;0.114422;0.113803;0.113505;0.114049;0.113528;0.114308;0.114047;0.114288;0.114168;0.114566;0.114175;0.114062;0.114633;0.114400;0.114696;0.114048;0.114765;0.114205;0.114070;0.114380;0.114867;0.115044;0.114665;0.114946;0.114816;0.115049;0.115287;0.115093;0.114896;0.115095;0.115152;0.115210;0.115007;0.115213;0.115121;0.115118;0.115550;0.115063;0.115842;0.115258
369.500000;0.109575;0.109019;0.109232;0.108737;0.109635;0.109551;0.109989;0.109367;0.109594;0.110414;0.109690;0.110290;0.110117;0.109757;0.110292;0.110498;0.110193;0.110589;0.111278;0.110354;0.110098;0.111170;0.110983;0.110582;0.111059;0.110863;0.110742;0.110763;0.111450;0.111077;0.111625;0.111523;0.111045;0.111461;0.111531;0.111343;0.111864;0.111739;0.110953;0.111331;0.111439;0.111998;0.111797;0.111967;0.111827;0.112416;0.112249;0.111983;0.112461;0.112046;0.112231;0.111910;0.112257;0.112225;0.112426;0.112362;0.111969;0.112663;0.111968;0.112527;0.112418
370.000000;0.106484;0.106158;0.105998;0.105834;0.106571;0.106155;0.106506;0.106583;0.106780;0.106848;0.106489;0.106919;0.107197;0.106476;0.107071;0.106908;0.107211;0.107290;0.107634;0.107245;0.107017;0.107637;0.107700;0.107309;0.108395;0.107648;0.107399;0.107490;0.107896;0.107646;0.108103;0.108414;0.107787;0.107749;0.108276;0.107916;0.108595;0.108366;0.108100;0.107900;0.108528;0.108491;0.108651;0.108384;0.108499;0.109183;0.109103;0.108283;0.108750;0.108944;0.108690;0.108864;0.108898;0.108794;0.109087;0.109335;0.108731;0.109179;0.108741;0.109043;0.109493
370.500000;0.103591;0.103538;0.103127;0.103118;0.103533;0.103184;0.103354;0.103687;0.103878;0.103598;0.103237;0.103856;0.104238;0.103637;0.104036;0.103738;0.104084;0.104249;0.104258;0.104574;0.104195;0.104591;0.104550;0.104432;0.105563;0.104644;0.104688;0.104532;0.104671;0.104626;0.105039;0.105284;0.104744;0.104699;0.105159;0.104975;0.105230;0.105371;0.105217;0.104784;0.105775;0.105310;0.105938;0.105148;0.105383;0.105951;0.106121;0.105120;0.105434;0.105807;0.105627;0.106086;0.105784;0.105726;0.105809;0.106246;0.105884;0.105987;0.105771;0.105970;0.106591
371.000000;0.100869;0.101095;0.100775;0.100489;0.100423;0.100926;0.100794;0.100568;0.100827;0.101216;0.100212;0.101568;0.101186;0.101214;0.101368;0.101577;0.101174;0.101534;0.101775;0.102251;0.101509;0.102208;0.101792;0.102125;0.102351;0.102203;0.102375;0.101938;0.102281;0.102299;0.102774;0.102456;0.102049;0.102659;0.102421;0.102532;0.102537;0.102915;0.102046;0.102455;0.103089;0.102929;0.103539;0.102897;0.102648;0.103284;0.103540;0.102839;0.103228;0.102830;0.103456;0.103377;0.103206;0.103480;0.103013;0.103217;0.103518;0.103536;0.103132;0.103369;0.103794
371.500000;0.097794;0.097856;0.097984;0.097414;0.097488;0.098116;0.098377;0.097885;0.097857;0.098653;0.097764;0.098600;0.098368;0.098452;0.098280;0.098786;0.098465;0.098730;0.098991;0.099302;0.098930;0.099293;0.098665;0.099055;0.099268;0.099237;0.099373;0.099364;0.099481;0.099540;0.099779;0.099474;0.099117;0.099817;0.099396;0.099536;0.099742;0.099765;0.098996;0.099626;0.099945;0.100186;0.100543;0.100150;0.099845;0.100381;0.100624;0.100360;0.100369;0.099849;0.100520;0.100253;0.100334;0.100622;0.100152;0.100021;0.100765;0.100828;0.100190;0.100238;0.100868
372.000000;0.094601;0.094351;0.094832;0.094318;0.094772;0.094885;0.095753;0.095521;0.095131;0.095661;0.095568;0.095200;0.095854;0.095419;0.095070;0.095528;0.095916;0.095859;0.095921;0.096021;0.096243;0.096091;0.095511;0.095667;0.096456;0.095869;0.095953;0.096587;0.096234;0.096437;0.096336;0.096459;0.096136;0.096370;0.096289;0.096177;0.096707;0.096236;0.096243;0.096414;0.096581;0.097141;0.097222;0.096838;0.096853;0.097270;0.097357;0.097397;0.096920;0.096847;0.097054;0.097085;0.097168;0.097258;0.097249;0.096986;0.097533;0.097785;0.097071;0.096898;0.097752
372.500000;0.091969;0.091972;0.092101;0.092094;0.092142;0.092292;0.092820;0.092825;0.092677;0.092699;0.092938;0.092741;0.093454;0.092746;0.092656;0.093158;0.093456;0.093238;0.093431;0.093446;0.093235;0.093760;0.093271;0.093433;0.093749;0.093071;0.093236;0.093576;0.093426;0.093896;0.093860;0.093900;0.093732;0.093864;0.093826;0.093465;0.093858;0.093621;0.093722;0.093890;0.093721;0.094662;0.094585;0.093974;0.093872;0.094567;0.094319;0.094394;0.094248;0.093937;0.094521;0.094671;0.094320;0.094560;0.094706;0.094667;0.094369;0.095043;0.094374;0.094473;0.094619
373.000000;0.089552;0.090077;0.089468;0.089924;0.089523;0.089741;0.090086;0.089914;0.090216;0.089937;0.090111;0.090565;0.090848;0.090292;0.090277;0.090846;0.090728;0.090685;0.091029;0.090891;0.090535;0.091697;0.090982;0.091205;0.091238;0.090637;0.090862;0.090597;0.090985;0.091443;0.091351;0.091422;0.091288;0.091619;0.091460;0.091138;0.091275;0.091348;0.091328;0.091514;0.091270;0.092061;0.092257;0.091482;0.091143;0.091922;0.091802;0.091694;0.091904;0.091129;0.092100;0.092334;0.091660;0.092106;0.092084;0.092324;0.091555;0.092558;0.091762;0.092378;0.092000
373.500000;0.086939;0.087672;0.086603;0.087016;0.086831;0.086735;0.087756;0.087080;0.087511;0.087281;0.087398;0.087846;0.087926;0.087744;0.087288;0.087818;0.087612;0.088004;0.088235;0.087768;0.088342;0.089064;0.087923;0.088003;0.088840;0.088119;0.088277;0.087848;0.088517;0.088581;0.088066;0.088665;0.088289;0.088806;0.088677;0.088691;0.088807;0.088763;0.088936;0.088710;0.088776;0.088847;0.089702;0.089007;0.088706;0.089050;0.089606;0.089295;0.089231;0.088385;0.088984;0.089441;0.088923;0.089356;0.089141;0.089387;0.089069;0.090010;0.088895;0.089873;0.089898
374.000000;0.084322;0.084545;0.083956;0.083875;0.083946;0.084144;0.085030;0.084430;0.084646;0.084339;0.084640;0.084883;0.085118;0.085005;0.084466;0.084957;0.084669;0.085324;0.085560;0.084912;0.085441;0.085841;0.085208;0.085062;0.085979;0.085427;0.085590;0.085187;0.085685;0.085741;0.085477;0.085924;0.085313;0.085888;0.085944;0.086031;0.086101;0.086350;0.086419;0.085971;0.085670;0.086022;0.087041;0.086402;0.086176;0.086485;0.086761;0.086567;0.086448;0.085655;0.086043;0.086501;0.086119;0.086662;0.086611;0.086563;0.086486;0.087042;0.086108;0.087125;0.087022
374.500000;0.081901;0.081516;0.081828;0.081108;0.081277;0.082131;0.082131;0.082075;0.082030;0.081535;0.082001;0.082308;0.082675;0.082319;0.082115;0.082533;0.082159;0.082808;0.083188;0.082587;0.082207;0.082765;0.083096;0.082878;0.083002;0.082789;0.083013;0.082786;0.082968;0.083259;0.083766;0.083479;0.082784;0.083400;0.083619;0.083441;0.083516;0.084160;0.083838;0.083548;0.082624;0.083907;0.084468;0.083779;0.083617;0.084307;0.083568;0.083639;0.083846;0.083165;0.083747;0.083815;0.083601;0.084304;0.084569;0.084097;0.083994;0.084062;0.083752;0.084509;0.083727
375.000000;0.079756;0.079862;0.080173;0.079125;0.079490;0.080086;0.080065;0.080079;0.080152;0.079803;0.079884;0.080689;0.080576;0.080124;0.079968;0.080140;0.079986;0.080568;0.080903;0.080423;0.080259;0.080874;0.080929;0.081000;0.080921;0.080593;0.080719;0.080990;0.081255;0.081191;0.081806;0.081426;0.080758;0.081624;0.081740;0.081368;0.081802;0.081778;0.081410;0.081334;0.081036;0.082028;0.082126;0.081410;0.081441;0.082111;0.081334;0.081273;0.081608;0.081244;0.081925;0.081391;0.081811;0.082305;0.082424;0.081725;0.082189;0.081948;0.081980;0.082341;0.081658
375.500000;0.077552;0.078304;0.078209;0.077452;0.077761;0.077715;0.078040;0.078004;0.078297;0.078255;0.077888;0.079092;0.078479;0.078152;0.077900;0.077929;0.078034;0.078394;0.078562;0.078417;0.078692;0.079267;0.078591;0.078939;0.079114;0.078622;0.078458;0.079153;0.079266;0.079068;0.079389;0.079244;0.078688;0.079777;0.079663;0.079364;0.079793;0.079221;0.079174;0.079133;0.079507;0.080035;0.079835;0.079193;0.079289;0.079696;0.079691;0.079285;0.079470;0.079234;0.079890;0.079402;0.079932;0.080159;0.079960;0.079553;0.080285;0.079989;0.080072;0.080010;0.079971
376.000000;0.075023;0.075583;0.075373;0.075407;0.075250;0.075030;0.075281;0.075502;0.075742;0.075842;0.075516;0.076551;0.076076;0.075919;0.075757;0.075957;0.076032;0.076009;0.076073;0.076499;0.076278;0.076866;0.076162;0.076409;0.076742;0.076421;0.076000;0.076620;0.075914;0.076473;0.076661;0.076534;0.076112;0.077142;0.076935;0.076871;0.076559;0.076655;0.076972;0.076749;0.076590;0.077613;0.077372;0.076869;0.076760;0.077031;0.077740;0.077157;0.077134;0.076592;0.077227;0.077653;0.077246;0.077448;0.077225;0.077567;0.077510;0.077416;0.077404;0.077120;0.077549
376.500000;0.072603;0.073090;0.072465;0.072760;0.072661;0.072584;0.072950;0.073053;0.073015;0.073029;0.072955;0.073602;0.073562;0.073221;0.073268;0.073607;0.073467;0.073427;0.073507;0.074175;0.073625;0.074175;0.073761;0.073749;0.074178;0.073681;0.073704;0.073808;0.072854;0.073748;0.073826;0.073939;0.073473;0.074325;0.074328;0.074067;0.073758;0.074315;0.074484;0.074170;0.073586;0.074534;0.074858;0.074301;0.074262;0.074433;0.075061;0.074619;0.074765;0.074127;0.074765;0.075001;0.074630;0.074619;0.074658;0.075202;0.074602;0.075007;0.074561;0.074827;0.075181
